f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.30417958,0.9009059,2.7795025e-07,0.21089794,0.7811822,0.017520387,0.14347407,0.61724895,0.016468657,0.109644115,0.47328383,0.013687531,0.0636825,0.4120321,0.009569082,0.18070045,0.4968827,-0.026551632,0.17795299,0.26886666,-0.0412899,0.18408604,0.13983524,-0.042274006,0.18871745,0.050016373,-0.040206242,0.25064653,0.49697337,-0.043509122,0.25510016,0.2501603,-0.051519703,0.26493737,0.13114786,-0.045328457,0.27214965,0.055404395,-0.040014826,0.3252508,0.5148348,-0.056791287,0.3251395,0.28358805,-0.062094897,0.32695955,0.1695149,-0.05430043,0.32469854,0.089532435,-0.049224727,0.39887014,0.54857016,-0.06739575,0.3929076,0.3599071,-0.0741896,0.3849289,0.262077,-0.068636894,0.37430972,0.18142265,-0.062431652,1
0.32731593,0.88733333,3.2882315e-07,0.23514205,0.7771822,0.01708704,0.1721282,0.6201695,0.01581306,0.1422007,0.47009775,0.012514017,0.09663735,0.40295717,0.007945706,0.21110725,0.49184328,-0.022538796,0.21181014,0.25935316,-0.035295337,0.21978047,0.13495198,-0.035737455,0.22535194,0.047141463,-0.033081155,0.27631882,0.49032924,-0.0381401,0.28098,0.24364996,-0.043484986,0.29101688,0.12626901,-0.037286784,0.29918063,0.051629066,-0.032157116,0.34473106,0.5074048,-0.05026265,0.34815672,0.28170604,-0.052844264,0.3525663,0.1697295,-0.045467537,0.3526731,0.09288955,-0.040855374,0.41130394,0.54027873,-0.05990393,0.41035974,0.35391244,-0.061723318,0.40767205,0.2577888,-0.053987063,0.4017255,0.17924416,-0.046698242,1
0.35050476,0.8848714,3.0541815e-07,0.2589818,0.7717998,0.013028872,0.1971696,0.61558634,0.010532837,0.16732135,0.46585032,0.0061112493,0.12315215,0.39561555,0.0007520757,0.24273369,0.47807795,-0.0188537,0.24308132,0.25622547,-0.031225203,0.25289184,0.13789427,-0.032917805,0.26215366,0.053240597,-0.03141066,0.3107136,0.47932708,-0.032870527,0.31492934,0.2476683,-0.03795125,0.32795987,0.1396375,-0.033338103,0.3391771,0.067691445,-0.029513316,0.37939858,0.5003445,-0.044209715,0.38227287,0.29107097,-0.04723997,0.38795665,0.18611014,-0.0399955,0.38954398,0.11109561,-0.03525075,0.44275063,0.53645253,-0.053578466,0.43776459,0.36090517,-0.055945057,0.43615788,0.26550612,-0.04800568,0.43366253,0.18481681,-0.04036172,1
0.36641952,0.8806304,2.8880407e-07,0.2781278,0.76264477,0.01350287,0.22246592,0.6029342,0.0106906975,0.1955807,0.45713568,0.0053840075,0.15201971,0.3913272,-0.00071224273,0.26530933,0.46400255,-0.016077638,0.2709285,0.2518345,-0.027046831,0.28334603,0.14166689,-0.02788276,0.29506612,0.06384504,-0.025948888,0.33145785,0.46753612,-0.03102491,0.3379785,0.24569732,-0.0342246,0.35247943,0.14085793,-0.02933759,0.36573085,0.07030162,-0.025741605,0.40006453,0.4910524,-0.043475952,0.40556148,0.2886244,-0.045339525,0.41413116,0.19163823,-0.03719239,0.41895297,0.12340441,-0.031884585,0.46556193,0.5299813,-0.05419596,0.46136266,0.3556521,-0.055286977,0.462188,0.26281768,-0.04629564,0.46276027,0.18424806,-0.037835833,1
0.38848278,0.8653927,3.245585e-07,0.3029437,0.75620973,0.012681349,0.24877173,0.6017932,0.010023992,0.22614887,0.4531222,0.005317558,0.18513088,0.3786744,-0.0003282304,0.2928655,0.45809668,-0.015877016,0.2980664,0.24434441,-0.026641048,0.30906495,0.12784159,-0.027469527,0.3187508,0.044832468,-0.0250331,0.35703197,0.4609512,-0.02887909,0.36238164,0.23394006,-0.031544674,0.37443116,0.12323153,-0.02647676,0.38522607,0.047591418,-0.022197718,0.42323232,0.48271424,-0.039441697,0.4251763,0.27804005,-0.040413786,0.43171903,0.1732113,-0.033224564,0.43625933,0.09802055,-0.028654128,0.48466963,0.5196426,-0.04832511,0.48203886,0.35093945,-0.048517454,0.48371315,0.25856948,-0.040189337,0.48558503,0.17864648,-0.032348946,1
0.40755874,0.84784615,2.8962663e-07,0.32111803,0.73589545,0.011012207,0.27178288,0.58818126,0.0084846215,0.252236,0.44251087,0.004777304,0.21371204,0.36708426,0.00068283535,0.33077478,0.44795057,-0.015093314,0.33606842,0.24221931,-0.022254838,0.3444978,0.12956053,-0.01986207,0.3526604,0.050658077,-0.015064595,0.39738,0.45306835,-0.024667416,0.40208262,0.23518857,-0.024087436,0.41160288,0.12862441,-0.016643615,0.42199728,0.056895167,-0.011120457,0.46037877,0.47674298,-0.031706706,0.4655413,0.28477913,-0.029999355,0.47216177,0.18887311,-0.021190705,0.47637126,0.1230914,-0.015557775,0.5133426,0.5142303,-0.03712165,0.5133523,0.35841542,-0.033905216,0.5142241,0.27337307,-0.023876851,0.51400703,0.20260027,-0.015206865,1
0.4255064,0.8322739,3.504133e-07,0.34338278,0.7287866,0.0060130074,0.29544288,0.5831387,0.0006652378,0.27895412,0.43657914,-0.00487564,0.24098265,0.35259414,-0.01065781,0.35272828,0.43715975,-0.022824375,0.35930112,0.22305667,-0.033975244,0.37133527,0.10778305,-0.0340582,0.3819294,0.024949133,-0.030111665,0.41766855,0.44169396,-0.030230284,0.42726874,0.22208592,-0.0319998,0.43909544,0.114161074,-0.02481009,0.44979638,0.04158789,-0.018304156,0.4801938,0.46695432,-0.035432987,0.48780167,0.2726971,-0.033821654,0.4944326,0.17309359,-0.023954589,0.49815127,0.10522443,-0.017109761,0.5327445,0.5073248,-0.0395541,0.5357016,0.35150844,-0.035635844,0.5375763,0.26948684,-0.024069276,0.53708774,0.2047013,-0.013477302,1
0.44885743,0.83010197,2.7898616e-07,0.36615464,0.7201109,0.0070294887,0.31935418,0.5752144,0.001720666,0.3030098,0.43151432,-0.0039932695,0.26795748,0.34709442,-0.009750248,0.3877286,0.42625642,-0.018402975,0.39434296,0.22195052,-0.028927201,0.40499723,0.111222535,-0.030250177,0.41509235,0.031102896,-0.027652612,0.45272586,0.43577707,-0.026961114,0.4598573,0.22257817,-0.028983748,0.46833244,0.116431326,-0.022572197,0.47774747,0.044174552,-0.016704792,0.5132699,0.46884653,-0.03351636,0.51879877,0.27545482,-0.033419304,0.52327466,0.17465463,-0.02408033,0.5263591,0.10424104,-0.017104479,0.5648027,0.5179867,-0.03876171,0.56759936,0.3647693,-0.035028733,0.56630206,0.27930042,-0.022924703,0.56376195,0.2107676,-0.012045158,1
0.47068483,0.81558603,2.7481127e-07,0.38523322,0.71182954,0.0056469436,0.34171656,0.5651848,0.0017744371,0.32787707,0.42153496,-0.0015350234,0.2954855,0.33619434,-0.004458171,0.41228634,0.42148212,-0.019808624,0.42282674,0.21127552,-0.02748885,0.4347253,0.09957135,-0.02612519,0.44599712,0.021907687,-0.02165789,0.47955877,0.4278643,-0.025428265,0.48587543,0.20834637,-0.02549159,0.4944167,0.097758025,-0.01904188,0.5036514,0.024914712,-0.012986224,0.541313,0.45462778,-0.028560327,0.5413913,0.25615406,-0.025687875,0.54280835,0.15087566,-0.017752498,0.5437558,0.07806522,-0.012185949,0.5926293,0.4961592,-0.030443741,0.590068,0.34741068,-0.02599212,0.5856351,0.26515704,-0.015860207,0.5801645,0.20158169,-0.0062173167,1
0.48442674,0.80651224,2.6682258e-07,0.4036175,0.7039461,0.008416055,0.36210623,0.5582938,0.007593311,0.35179907,0.41364434,0.0074327835,0.32217407,0.32599232,0.007760613,0.43456164,0.4122972,-0.014037989,0.44698188,0.20695348,-0.019985087,0.4591709,0.10189998,-0.017649993,0.46977672,0.0265055,-0.012533423,0.49598014,0.41907793,-0.01900321,0.5085102,0.20116234,-0.018602073,0.5197302,0.09089705,-0.011539221,0.530841,0.016253203,-0.004913189,0.5527023,0.44871914,-0.02171475,0.5591981,0.2511019,-0.017633779,0.564695,0.1408715,-0.011554297,0.568937,0.061757505,-0.007309025,0.5995611,0.49448997,-0.02282549,0.6027063,0.34466442,-0.015342145,0.6019703,0.26118612,-0.005686712,0.6003951,0.19527352,0.002869405,1
0.50312054,0.8016434,2.5689337e-07,0.4228299,0.70239675,0.000789134,0.38281757,0.55662537,-0.0031342595,0.37286726,0.4105282,-0.005539043,0.34551907,0.31938887,-0.006661282,0.45754203,0.40775663,-0.016630586,0.46535668,0.20275857,-0.022983883,0.4737285,0.09644997,-0.022353029,0.48125166,0.022737771,-0.018957013,0.51419175,0.41014323,-0.019282628,0.52074957,0.19424628,-0.019971712,0.52901834,0.08677369,-0.016381945,0.5389046,0.01761818,-0.012478489,0.56631124,0.43419763,-0.020537008,0.5685331,0.23347373,-0.018836875,0.5745087,0.12043992,-0.017544126,0.58017874,0.042343408,-0.016841494,0.61105245,0.47432393,-0.020947885,0.6178419,0.32475886,-0.016541198,0.6203227,0.23986319,-0.011162372,0.6210499,0.1736117,-0.0059491983,1
0.51668835,0.7985995,2.9871822e-07,0.43887866,0.69870365,-0.0038034997,0.40236115,0.55038327,-0.00992566,0.39543965,0.4049814,-0.014140406,0.3682537,0.3171979,-0.017044904,0.4799186,0.4031402,-0.022046845,0.48850572,0.19916035,-0.032064486,0.4975876,0.089533746,-0.03493808,0.50616044,0.012386233,-0.03418546,0.53448933,0.4061035,-0.024876555,0.5401318,0.18740341,-0.029281033,0.54806304,0.07386485,-0.028615816,0.55771023,-0.0020533204,-0.026905596,0.58410704,0.43087885,-0.026714109,0.58644426,0.22883448,-0.028673401,0.59278977,0.11280003,-0.028636085,0.5984934,0.033290714,-0.028589768,0.6271225,0.4734158,-0.028333334,0.63617706,0.32283366,-0.026925933,0.6390774,0.23922044,-0.022212569,0.6383907,0.17589685,-0.017393285,1
0.5313776,0.79718745,2.5415034e-07,0.4512236,0.694706,0.0007417615,0.41734228,0.5456577,-0.001399693,0.41421413,0.39678937,-0.001124129,0.38927105,0.30464447,0.00050220103,0.49245766,0.39859992,-0.019107312,0.5068852,0.19294764,-0.025173983,0.51852816,0.08413109,-0.023619505,0.52817416,0.008145213,-0.01935219,0.5505159,0.40353465,-0.019739386,0.55997026,0.18344522,-0.02006062,0.5695826,0.07352227,-0.014561729,0.57952917,0.0016201138,-0.009051311,0.6024754,0.43020514,-0.018645996,0.6045009,0.23111697,-0.016079705,0.61043084,0.11879146,-0.012795434,0.61493194,0.04113105,-0.010438053,0.64527303,0.4733449,-0.016737187,0.6531705,0.32299244,-0.0104293525,0.6564017,0.23917322,-0.0036888216,0.6566516,0.17453313,0.0024236303,1
0.54744357,0.8013247,2.1612557e-07,0.46652815,0.6960154,0.0015551221,0.43402952,0.54704314,0.0003281335,0.43218192,0.39576814,0.0022645418,0.40898404,0.29813874,0.0063362652,0.5163059,0.40347785,-0.018610971,0.52714896,0.19661944,-0.023796026,0.5362275,0.091217935,-0.020801531,0.54473794,0.017848045,-0.015059672,0.5728804,0.40920153,-0.017752042,0.58111614,0.18720752,-0.02032708,0.58867204,0.07703614,-0.0140086105,0.5973393,0.0050856173,-0.006761303,0.6219197,0.43566835,-0.014944174,0.62479776,0.23524404,-0.014206671,0.6304214,0.12157512,-0.0106698675,0.63486606,0.042253822,-0.006768604,0.66060746,0.47820878,-0.010831374,0.66761494,0.32556325,-0.00346913,0.6701983,0.24135935,0.0046204496,0.6699735,0.17788503,0.01207563,1
0.5578065,0.80581576,1.945504e-07,0.47739905,0.69811165,0.005025977,0.44573355,0.5473151,0.0055086236,0.4439636,0.3969635,0.0088140415,0.42460248,0.29976696,0.014454694,0.5278,0.40808904,-0.018183,0.54057366,0.1985377,-0.023415774,0.54980516,0.09200922,-0.019603774,0.5589846,0.019432694,-0.012631275,0.5843667,0.4150926,-0.017380876,0.59215665,0.18946034,-0.020515187,0.5983502,0.07696277,-0.012947597,0.60660475,0.0029670894,-0.0040278668,0.63347405,0.4406807,-0.014006267,0.6377668,0.23807642,-0.013384795,0.64285696,0.12108734,-0.00835963,0.6463372,0.04032153,-0.0025043155,0.6712761,0.48256233,-0.008886253,0.6806573,0.3332758,-9.891095e-05,0.6836479,0.24748984,0.009721103,0.6825929,0.18275592,0.018936554,1
0.5663732,0.80597234,1.9339511e-07,0.48688382,0.69652,0.005627935,0.45907304,0.5452998,0.0063445424,0.46051264,0.3934779,0.010103627,0.43997663,0.29977548,0.0156267,0.5394392,0.4087629,-0.021548718,0.5555452,0.19734758,-0.028815307,0.56815326,0.090687424,-0.026073413,0.5802443,0.017603546,-0.019619212,0.5967112,0.41922608,-0.020788029,0.60960746,0.19411995,-0.02482697,0.61870056,0.08410454,-0.016920492,0.6286599,0.011026502,-0.0078102876,0.645653,0.44587588,-0.01720957,0.65170085,0.24305075,-0.016803773,0.65730333,0.1297178,-0.010553736,0.66155005,0.052090377,-0.004058319,0.6822255,0.48672366,-0.011835307,0.68994933,0.33756363,-0.0042890375,0.69295746,0.25329962,0.0053094304,0.6929142,0.18960816,0.0144488085,1
0.5775208,0.80881,2.0733371e-07,0.49611795,0.7003424,0.0028491654,0.46907157,0.548703,0.0034236214,0.47269094,0.39429963,0.007743362,0.45256737,0.29927254,0.014812362,0.5538978,0.4099805,-0.015587201,0.5658504,0.20411637,-0.017272824,0.5756113,0.10137436,-0.011494213,0.585834,0.028852284,-0.0036530015,0.6104615,0.41823122,-0.011820331,0.6171861,0.19707943,-0.013067568,0.6230486,0.08775705,-0.004704477,0.6319258,0.013950914,0.0046436777,0.6573884,0.44560242,-0.0054208683,0.65957266,0.24533337,-0.0034340315,0.6619996,0.13242984,0.0031175339,0.6645084,0.05368924,0.010232695,0.6926301,0.48697984,0.0026341302,0.7017113,0.33612376,0.0135171935,0.70559025,0.25061977,0.024791982,0.706197,0.18421853,0.034857463,1
0.58520544,0.8123863,2.3277448e-07,0.5043593,0.7003137,0.0041600503,0.47541896,0.54572606,0.005917684,0.4789694,0.39241868,0.011733981,0.46130902,0.2999125,0.020504614,0.56517565,0.40959692,-0.015479762,0.5793251,0.20360155,-0.015964715,0.5902535,0.10196754,-0.009022123,0.60152555,0.028900594,-0.000499663,0.62195843,0.4202732,-0.0113518145,0.63049614,0.19829066,-0.014592626,0.63723487,0.08775726,-0.0066116955,0.64753157,0.012054473,0.0032023208,0.66823876,0.45012498,-0.004026786,0.6735395,0.2491435,-0.002173493,0.67852974,0.13318753,0.004568806,0.68404263,0.050947428,0.012186574,0.7020141,0.49552602,0.0052088224,0.70979047,0.34682718,0.01801806,0.7134511,0.26077747,0.030607125,0.7153291,0.19356044,0.041543104,1
0.5917861,0.813457,2.4265546e-07,0.5098944,0.7033,-0.0014865244,0.47832876,0.5533861,-0.0040272293,0.48424873,0.39906165,-0.002028499,0.47329903,0.29718035,0.0034000264,0.57601905,0.40922433,-0.018984212,0.59159774,0.19985506,-0.021485446,0.60329604,0.098908335,-0.016702909,0.61436373,0.025570929,-0.009648485,0.63418436,0.42053825,-0.013111175,0.64314103,0.2005878,-0.016205631,0.6499201,0.09266606,-0.008203114,0.6602617,0.018471628,0.0013141999,0.6797986,0.45111895,-0.004873325,0.6845303,0.25324696,-0.0029246416,0.6900689,0.13968283,0.0045794663,0.6960683,0.057865858,0.012519626,0.7123203,0.4971425,0.004550903,0.7201827,0.35011777,0.01706643,0.7236833,0.26419288,0.030109724,0.7260164,0.19683813,0.041517064,1
0.6010665,0.8175329,2.3205718e-07,0.5159459,0.70796883,-0.0048671504,0.48571745,0.5552325,-0.008219229,0.4954883,0.398722,-0.006589072,0.48443046,0.29795814,-0.0014531724,0.58854175,0.40883395,-0.01870834,0.6026999,0.20503865,-0.01996144,0.6134076,0.10317132,-0.0155913215,0.62402755,0.0286977,-0.0096024675,0.64646304,0.41997147,-0.012098697,0.65400445,0.20277455,-0.015678633,0.66027486,0.093978494,-0.009559814,0.6711148,0.018464148,-0.0015642291,0.6907998,0.45008603,-0.0034117072,0.69422275,0.25230676,-0.0021127698,0.6986332,0.13956341,0.0044234265,0.7034435,0.058861643,0.011682034,0.722101,0.49595064,0.005967626,0.729937,0.34521294,0.01719091,0.7331139,0.25859296,0.029279932,0.7346826,0.19070031,0.04007895,1
0.60935473,0.81409466,2.4017092e-07,0.5244759,0.70433295,-0.0038222387,0.49380895,0.5531488,-0.005532447,0.505704,0.39502347,-0.0021791523,0.49384865,0.29572913,0.0046182806,0.5992734,0.41005433,-0.014528942,0.6142509,0.20371783,-0.013923696,0.6251269,0.10101542,-0.009190855,0.63580245,0.024077833,-0.0030883932,0.6568534,0.41978332,-0.0067067775,0.6675269,0.19922985,-0.007443379,0.67403877,0.09045741,-0.00049423345,0.68443674,0.014211535,0.007550371,0.7000848,0.44792002,0.003205907,0.7051727,0.25017893,0.009071778,0.7094165,0.13972831,0.016792685,0.71441007,0.06053403,0.023674749,0.7298417,0.4914527,0.0135871265,0.7381458,0.34178507,0.028674647,0.74173254,0.25673753,0.041597873,0.7438368,0.18865049,0.05217082,1
0.6172173,0.8160646,2.409197e-07,0.5354886,0.70334303,-0.0030604252,0.50630385,0.5508112,-0.004518895,0.51755124,0.39109692,-6.016799e-05,0.5040466,0.2901376,0.007932577,0.6140147,0.40838858,-0.015562757,0.6271194,0.1991588,-0.012852338,0.63720304,0.0983457,-0.007024462,0.64811623,0.020439148,-0.0001501836,0.6707919,0.42085665,-0.004737395,0.68122715,0.19491598,-0.0050660684,0.68652195,0.08671698,0.002207579,0.69586337,0.009113729,0.010661306,0.711691,0.45289883,0.009129407,0.71757334,0.25114584,0.016125472,0.7211491,0.13950843,0.024598245,0.7263604,0.060933977,0.032273702,0.7386151,0.4975952,0.024083966,0.74437153,0.34263772,0.042551678,0.7468668,0.25649184,0.057648107,0.7497434,0.1874132,0.0694464,1
0.62586045,0.8162736,1.8180808e-07,0.5459291,0.69724095,0.0040393868,0.52135575,0.5406091,0.0072073466,0.53194004,0.38386914,0.014697738,0.51393604,0.28549984,0.025411852,0.62590194,0.40318286,-0.003158892,0.6386881,0.19593567,0.0037740439,0.64761996,0.095985115,0.011094586,0.6586856,0.019472957,0.018610988,0.68041384,0.41850007,0.00536201,0.688181,0.19069429,0.008091269,0.6924587,0.08199522,0.014922952,0.7023522,0.0037022233,0.022913296,0.7199378,0.45129454,0.017250007,0.72533447,0.24564412,0.026597533,0.7272196,0.13332337,0.03483056,0.7306509,0.053666353,0.042261902,0.746543,0.4964707,0.030776398,0.75330436,0.33857048,0.051633127,0.75543225,0.24998567,0.06764138,0.7569887,0.1785208,0.079918355,1
0.6362649,0.8186245,1.412845e-07,0.5584669,0.6959201,0.0046706204,0.53885955,0.54137415,0.007542354,0.5496689,0.3854582,0.01517659,0.52853495,0.28023058,0.026150381,0.640195,0.4001154,-0.0039893542,0.650182,0.19685042,0.003518541,0.6584743,0.10098368,0.011478258,0.66804224,0.02481547,0.01979691,0.694028,0.41521153,0.0061192065,0.69884765,0.19387788,0.01037,0.7018132,0.091302395,0.019607518,0.71030146,0.015547782,0.029147308,0.7313217,0.45032823,0.019885948,0.7378709,0.25090495,0.028650578,0.7406795,0.13975587,0.03793648,0.7444061,0.061789304,0.046610422,0.7554232,0.49687326,0.035869826,0.7614794,0.34211695,0.057853956,0.76452595,0.25398088,0.075649604,0.76687515,0.18525659,0.08912615,1
0.64594454,0.81834024,2.1017023e-07,0.56756556,0.69853234,-0.0029672228,0.54704463,0.5456252,-0.0025274078,0.56043303,0.38971582,0.0046334057,0.5428581,0.2811807,0.016149295,0.6506541,0.40546888,-0.011383577,0.6602262,0.19877079,-0.0042174,0.6696315,0.10047281,0.0048749116,0.6804388,0.023872912,0.014468618,0.7044951,0.4179679,0.004371232,0.7105337,0.19524571,0.00804551,0.7139791,0.09276578,0.01889416,0.72183806,0.018667728,0.030280948,0.740515,0.44958195,0.023594445,0.7461966,0.25413948,0.03355778,0.74810815,0.14616573,0.045318775,0.75033903,0.07313433,0.05613824,0.76388913,0.49247882,0.044197544,0.7716725,0.34531203,0.067166045,0.7754602,0.25937474,0.08518275,0.77778137,0.1919421,0.099337205,1
0.6580984,0.82119703,2.089887e-07,0.5789893,0.70146215,-0.007975029,0.55917346,0.54362786,-0.007730595,0.5712214,0.3894888,0.0007818027,0.55350006,0.28261304,0.013755591,0.6681901,0.4047255,-0.016702686,0.6728017,0.19872943,-0.008266594,0.6803848,0.09998685,0.0012577943,0.6909593,0.022982836,0.01100203,0.7213167,0.41779172,0.0026160383,0.72367007,0.19699426,0.007075428,0.7246715,0.092148185,0.017545069,0.7316733,0.015713662,0.028384626,0.7544912,0.44926462,0.025408309,0.75890917,0.25728148,0.03566268,0.7596694,0.1485036,0.045344252,0.76118594,0.07302523,0.054646667,0.7729739,0.48899624,0.049400665,0.780267,0.3444918,0.07295612,0.7831702,0.25834197,0.09002279,0.78488934,0.19139688,0.1030379,1
0.6682559,0.8263317,1.9953795e-07,0.59081686,0.70787114,-0.007913091,0.57177454,0.5526734,-0.008152855,0.58449453,0.4021924,-0.00069345924,0.57073545,0.29370606,0.01147054,0.67871577,0.41009226,-0.015478202,0.6852857,0.20324202,-0.009333946,0.6933409,0.10401109,-0.0004685712,0.7035058,0.028320909,0.009960158,0.7317991,0.42322975,0.0033399118,0.7363366,0.20527583,0.008188009,0.7377405,0.10214916,0.021284504,0.7436771,0.027287275,0.03510483,0.76513135,0.4548436,0.024963304,0.7695615,0.26685816,0.035277996,0.77058727,0.15811816,0.048198253,0.7711317,0.08333364,0.060962126,0.78193426,0.49388885,0.047476605,0.78780854,0.35246313,0.07117222,0.7901391,0.26793963,0.09036936,0.79084706,0.20462506,0.106066294,1
0.67654604,0.8281445,2.3390075e-07,0.59929276,0.7138497,-0.012588812,0.5811258,0.55889094,-0.017113484,0.59647274,0.40468445,-0.014184858,0.5825567,0.29213965,-0.007101522,0.68741965,0.4131611,-0.019556368,0.69604105,0.20905738,-0.017637048,0.7050934,0.10841322,-0.013701159,0.7166168,0.031176805,-0.0072918166,0.7403637,0.42646906,-0.002536086,0.7454478,0.2094282,-0.0014899595,0.7477939,0.10390115,0.005977459,0.7557158,0.026498526,0.01471775,0.77397686,0.45715114,0.01665372,0.7791497,0.26804084,0.023129592,0.78080034,0.15846339,0.031813648,0.7827138,0.080039054,0.04070514,0.79116595,0.4939246,0.036276195,0.7948699,0.34603703,0.05663554,0.7963918,0.2619841,0.07411224,0.79709285,0.19771898,0.08778776,1
0.6859774,0.8364541,2.6053067e-07,0.606813,0.7233622,-0.01727839,0.5850129,0.5687201,-0.022589896,0.59850305,0.41762137,-0.018389007,0.59240806,0.301242,-0.009322794,0.70088637,0.4145744,-0.02895161,0.7078552,0.20850857,-0.026927048,0.71607137,0.107868075,-0.021431245,0.7278602,0.031451583,-0.013372181,0.75408787,0.43209162,-0.007734698,0.7575952,0.21310738,-0.0076154927,0.75929767,0.1057668,0.0017045412,0.76698786,0.029438853,0.012589839,0.7855247,0.46607324,0.01583653,0.79097843,0.27379665,0.020387175,0.79177016,0.16172028,0.029028377,0.79266006,0.08362305,0.039373595,0.79986864,0.50345784,0.039929025,0.806796,0.35256273,0.058196966,0.80900055,0.2642997,0.07440685,0.81047297,0.19711977,0.08829587,1
